id,product,shop,price,currency,is_available,url
350,117,2,923.67,RUB,False,https://mosigra.example/product/nastolnaya-igra-117
351,117,3,873.82,RUB,False,https://api.market.example/product/nastolnaya-igra-117
352,118,1,1543.62,RUB,True,https://hobbygames.example/product/nastolnaya-igra-118
353,118,2,1475.45,RUB,True,https://mosigra.example/product/nastolnaya-igra-118
354,118,3,1391.95,RUB,True,https://api.market.example/product/nastolnaya-igra-118
355,119,1,866.64,RUB,True,https://hobbygames.example/product/nastolnaya-igra-119
356,119,2,798.34,RUB,True,https://mosigra.example/product/nastolnaya-igra-119
357,119,3,826.46,RUB,False,https://api.market.example/product/nastolnaya-igra-119
358,120,1,5758.87,RUB,False,https://hobbygames.example/product/nastolnaya-igra-120
359,120,2,6510.59,RUB,True,https://mosigra.example/product/nastolnaya-igra-120
360,120,3,6403.59,RUB,True,https://api.market.example/product/nastolnaya-igra-120
361,121,1,3782.24,RUB,True,https://hobbygames.example/product/nastolnaya-igra-121
362,121,2,3865.19,RUB,True,https://mosigra.example/product/nastolnaya-igra-121
363,121,3,3973.47,RUB,True,https://api.market.example/product/nastolnaya-igra-121
364,122,1,3008.26,RUB,True,https://hobbygames.example/product/nastolnaya-igra-122
365,122,2,2978.03,RUB,True,https://mosigra.example/product/nastolnaya-igra-122
366,122,3,3276.21,RUB,True,https://api.market.example/product/nastolnaya-igra-122
367,123,1,7990.78,RUB,True,https://hobbygames.example/product/nastolnaya-igra-123
368,123,2,8614.41,RUB,True,https://mosigra.example/product/nastolnaya-igra-123
369,123,3,8361.12,RUB,True,https://api.market.example/product/nastolnaya-igra-123
370,124,1,8367.11,RUB,True,https://hobbygames.example/product/nastolnaya-igra-124
371,124,2,7238.65,RUB,False,https://mosigra.example/product/nastolnaya-igra-124
372,124,3,8319.55,RUB,True,https://api.market.example/product/nastolnaya-igra-124
373,125,1,966.33,RUB,True,https://hobbygames.example/product/nastolnaya-igra-125
374,125,2,1080.36,RUB,True,https://mosigra.example/product/nastolnaya-igra-125
375,125,3,1048.81,RUB,False,https://api.market.example/product/nastolnaya-igra-125
376,126,1,2552.62,RUB,True,https://hobbygames.example/product/nastolnaya-igra-126
377,126,2,2599.48,RUB,True,https://mosigra.example/product/nastolnaya-igra-126
378,126,3,2517.47,RUB,True,https://api.market.example/product/nastolnaya-igra-126
379,127,1,1512.74,RUB,False,https://hobbygames.example/product/nastolnaya-igra-127
380,127,2,1452.83,RUB,False,https://mosigra.example/product/nastolnaya-igra-127
381,127,3,1599.79,RUB,False,https://api.market.example/product/nastolnaya-igra-127
382,128,1,3838.56,RUB,False,https://hobbygames.example/product/nastolnaya-igra-128
383,128,2,4451.34,RUB,False,https://mosigra.example/product/nastolnaya-igra-128
384,128,3,4455.40,RUB,True,https://api.market.example/product/nastolnaya-igra-128
385,129,1,1244.41,RUB,True,https://hobbygames.example/product/nastolnaya-igra-129
386,129,2,1298.38,RUB,False,https://mosigra.example/product/nastolnaya-igra-129
387,129,3,1320.19,RUB,True,https://api.market.example/product/nastolnaya-igra-129
388,130,1,4843.21,RUB,False,https://hobbygames.example/product/nastolnaya-igra-130
389,130,2,4648.08,RUB,True,https://mosigra.example/product/nastolnaya-igra-130
390,130,3,4583.84,RUB,True,https://api.market.example/product/nastolnaya-igra-130
391,131,1,8864.57,RUB,True,https://hobbygames.example/product/nastolnaya-igra-131
392,131,2,8817.64,RUB,True,https://mosigra.example/product/nastolnaya-igra-131
393,131,3,8168.98,RUB,True,https://api.market.example/product/nastolnaya-igra-131
394,132,1,8443.82,RUB,True,https://hobbygames.example/product/nastolnaya-igra-132
395,132,2,8365.55,RUB,True,https://mosigra.example/product/nastolnaya-igra-132
396,132,3,7938.27,RUB,False,https://api.market.example/product/nastolnaya-igra-132
397,133,1,3656.93,RUB,True,https://hobbygames.example/product/nastolnaya-igra-133
398,133,2,3691.50,RUB,True,https://mosigra.example/product/nastolnaya-igra-133
399,133,3,3675.87,RUB,True,https://api.market.example/product/nastolnaya-igra-133
400,134,1,4979.92,RUB,True,https://hobbygames.example/product/nastolnaya-igra-134
401,134,2,4608.59,RUB,True,https://mosigra.example/product/nastolnaya-igra-134
402,134,3,4751.21,RUB,True,https://api.market.example/product/nastolnaya-igra-134
403,135,1,1207.03,RUB,True,https://hobbygames.example/product/nastolnaya-igra-135
404,135,2,1340.36,RUB,True,https://mosigra.example/product/nastolnaya-igra-135
405,135,3,1184.35,RUB,True,https://api.market.example/product/nastolnaya-igra-135
406,136,1,4043.37,RUB,True,https://hobbygames.example/product/nastolnaya-igra-136
407,136,2,3980.95,RUB,True,https://mosigra.example/product/nastolnaya-igra-136
408,136,3,4469.96,RUB,True,https://api.market.example/product/nastolnaya-igra-136
409,137,1,5716.80,RUB,False,https://hobbygames.example/product/nastolnaya-igra-137
410,137,2,5462.26,RUB,True,https://mosigra.example/product/nastolnaya-igra-137
411,137,3,5245.02,RUB,False,https://api.market.example/product/nastolnaya-igra-137
412,138,1,6420.48,RUB,True,https://hobbygames.example/product/nastolnaya-igra-138
413,138,2,6476.72,RUB,False,https://mosigra.example/product/nastolnaya-igra-138
414,138,3,6383.30,RUB,False,https://api.market.example/product/nastolnaya-igra-138
415,139,1,1225.11,RUB,True,https://hobbygames.example/product/nastolnaya-igra-139
416,139,2,1318.70,RUB,False,https://mosigra.example/product/nastolnaya-igra-139
417,139,3,1368.69,RUB,True,https://api.market.example/product/nastolnaya-igra-139
418,140,1,7607.88,RUB,True,https://hobbygames.example/product/nastolnaya-igra-140
419,140,2,7934.63,RUB,True,https://mosigra.example/product/nastolnaya-igra-140
420,140,3,8393.49,RUB,True,https://api.market.example/product/nastolnaya-igra-140
421,141,1,6205.85,RUB,False,https://hobbygames.example/product/nastolnaya-igra-141
422,141,2,5737.51,RUB,True,https://mosigra.example/product/nastolnaya-igra-141
423,141,3,6061.89,RUB,True,https://api.market.example/product/nastolnaya-igra-141
424,142,1,9026.86,RUB,True,https://hobbygames.example/product/nastolnaya-igra-142
425,142,2,8741.53,RUB,True,https://mosigra.example/product/nastolnaya-igra-142
426,142,3,9332.77,RUB,True,https://api.market.example/product/nastolnaya-igra-142
427,143,1,2944.39,RUB,False,https://hobbygames.example/product/nastolnaya-igra-143
428,143,2,2806.84,RUB,True,https://mosigra.example/product/nastolnaya-igra-143
429,143,3,2683.62,RUB,True,https://api.market.example/product/nastolnaya-igra-143
430,144,1,3000.02,RUB,True,https://hobbygames.example/product/nastolnaya-igra-144
431,144,2,3099.82,RUB,True,https://mosigra.example/product/nastolnaya-igra-144
432,144,3,3051.70,RUB,False,https://api.market.example/product/nastolnaya-igra-144
433,145,1,8100.04,RUB,True,https://hobbygames.example/product/nastolnaya-igra-145
434,145,2,8032.76,RUB,True,https://mosigra.example/product/nastolnaya-igra-145
435,145,3,7154.68,RUB,True,https://api.market.example/product/nastolnaya-igra-145
436,146,1,3561.19,RUB,True,https://hobbygames.example/product/nastolnaya-igra-146
437,146,2,3277.14,RUB,True,https://mosigra.example/product/nastolnaya-igra-146
438,146,3,3343.87,RUB,False,https://api.market.example/product/nastolnaya-igra-146
439,147,1,5135.33,RUB,True,https://hobbygames.example/product/nastolnaya-igra-147
440,147,2,5376.12,RUB,True,https://mosigra.example/product/nastolnaya-igra-147
441,147,3,4944.71,RUB,True,https://api.market.example/product/nastolnaya-igra-147
442,148,1,4779.80,RUB,False,https://hobbygames.example/product/nastolnaya-igra-148
443,148,2,4985.99,RUB,False,https://mosigra.example/product/nastolnaya-igra-148
444,148,3,4684.20,RUB,True,https://api.market.example/product/nastolnaya-igra-148
445,149,1,8323.51,RUB,True,https://hobbygames.example/product/nastolnaya-igra-149
446,149,2,7976.03,RUB,False,https://mosigra.example/product/nastolnaya-igra-149
447,149,3,7730.79,RUB,True,https://api.market.example/product/nastolnaya-igra-149
448,150,1,2858.55,RUB,True,https://hobbygames.example/product/nastolnaya-igra-150
449,150,2,2539.84,RUB,True,https://mosigra.example/product/nastolnaya-igra-150
450,150,3,2555.64,RUB,True,https://api.market.example/product/nastolnaya-igra-150
